station_id,connection_id,connection_type_id,connection_type_title,connection_formal_name,is_discontinued,is_obsolete,reference,status_type_id,status_title,is_operational,is_user_selectable,level_id,level_title,level_comments,is_fast_charge_capable,amps,voltage,power_kw,current_type_id,current_type_title,current_type_description,quantity,comments
771,101123,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
772,101040,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
772,101041,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
772,110662,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
773,101038,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
773,101039,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
773,110663,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
774,100651,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
775,100196,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
776,100052,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
777,98919,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
778,97860,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,4.0,
779,97859,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,110.0,400.0,44.0,30.0,DC,Direct Current,1.0,
780,97847,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,110.0,400.0,44.0,30.0,DC,Direct Current,1.0,
780,130088,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
781,96352,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
781,96353,17,CEE 5 Pin,,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,5.0,
782,96347,17,CEE 5 Pin,,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
782,96348,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
783,96263,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,110.0,400.0,44.0,30.0,DC,Direct Current,1.0,
784,94387,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
784,94388,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
784,94389,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
785,92206,17,CEE 5 Pin,,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
785,94227,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,3.0,
786,91477,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
787,91088,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0, Üzemel ✅ 0 - 24 h public working
787,91089,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0, Üzemel ✅ 0 - 24 h public working
788,78130,35,IEC 60309 5-pin,IEC 60309 5-pin,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,25.0,400.0,17.3,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
788,78131,34,IEC 60309 3-pin,IEC 60309 3-pin,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,240.0,4.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
788,78132,13,Europlug 2-Pin (CEE 7/16),Europlug 2-Pin (CEE 7/16),False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,240.0,4.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
788,258989,0,Unknown,Not Specified,,,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,240.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,J1772 Type1 
788,258990,0,Unknown,Not Specified,,,,50.0,Operational,True,True,1.0,Level 1 : Low (Under 2kW),"Under 2 kW, usually domestic socket types",False,13.0,240.0,1.8,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,J1772 Type1 
789,76843,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,2.0,
790,76645,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
791,76584,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,500.0,50.0,30.0,DC,Direct Current,5.0,
792,76582,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
792,76583,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
793,76580,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
793,76581,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
794,76578,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
794,76579,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
795,76576,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
795,76577,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
796,76574,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,500.0,50.0,30.0,DC,Direct Current,1.0,
796,77981,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
796,133901,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
797,76573,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
798,76572,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,100.0,Not Operational,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
798,76600,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,100.0,Not Operational,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
799,76570,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
799,76571,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
800,76434,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
801,72787,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
801,72788,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
801,72789,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
802,71826,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
803,71825,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
804,71706,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,,,,2.0,
805,71070,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
805,98878,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.7,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
806,68848,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,480.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
807,68847,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,480.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
807,100059,35,IEC 60309 5-pin,IEC 60309 5-pin,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
808,68412,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,110.0,400.0,40.0,30.0,DC,Direct Current,1.0,
809,65220,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
809,65221,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
809,65222,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
810,65217,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
810,65218,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,125.0,500.0,50.0,30.0,DC,Direct Current,1.0,
810,65219,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
811,64565,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,110.0,500.0,50.0,30.0,DC,Direct Current,1.0,
811,64566,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,110.0,500.0,50.0,30.0,DC,Direct Current,1.0,
811,64567,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,63.0,400.0,44.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
812,60473,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,30.0,Temporarily Unavailable,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
813,60471,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
814,60447,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,400.0,40.0,30.0,DC,Direct Current,1.0,
814,100053,35,IEC 60309 5-pin,IEC 60309 5-pin,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
814,100054,35,IEC 60309 5-pin,IEC 60309 5-pin,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
814,100055,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.7,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
815,59099,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,400.0,40.0,30.0,DC,Direct Current,1.0,
816,59069,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,1.0,Level 1 : Low (Under 2kW),"Under 2 kW, usually domestic socket types",False,,,,10.0,AC (Single-Phase),Alternating Current - Single Phase,4.0,
817,58622,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,,30.0,DC,Direct Current,1.0,
818,58373,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,100.0,400.0,40.0,30.0,DC,Direct Current,1.0,
819,58234,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.6,10.0,AC (Single-Phase),Alternating Current - Single Phase,4.0,
819,91110,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,400.0,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
